Symbol,Description,Price,Price - Currency,"Performance %, 3 months","Performance %, 6 months","Performance %, 1 month","Price change %, 1 day",Average daily range %,"Volume, 1 day","Average volume, 30 days","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,"Revenue growth %, Quarterly YoY","Revenue growth %, TTM YoY",Sector,Industry,Upcoming earnings date
MGNI,"Magnite, Inc.",25.63,USD,41.21212121212122,104.2231075697211,5.690721649484531,7.779646761984852,3.9644389944819314,6829971,2729592.733333332,3.1808561941848765,3675961424.719091,USD,11.24489419149378,8.315889962252253,Technology services,Packaged software,2026-11-11
COSM,Cosmos Health Inc.,0.2963,USD,40.49312470365102,-7.40625,44.60712542703758,8.217677136596063,8.643194638638668,2671065,2685473.7666666945,1.011618214956555,29817785.806428052,USD,28.758712199663332,33.82328335920634,Health technology,Pharmaceuticals: major,2026-11-17
BOX,"Box, Inc.",34.67,USD,40.36437246963564,41.567986933442235,5.894929749541844,0.02885170225044754,3.004759157773251,3212196,2875920.2666666666,1.4275544755235121,4756750324.592903,USD,9.23404501375855,9.626509277749747,Technology services,Information technology services,2026-12-08
NEOG,Neogen Corporation,12.83,USD,39.91275899672846,47.471264367816104,8.821034775233256,2.23107569721115,3.1622313773521045,3409695,1978630.7333333334,1.3210852992983053,2798300058.717928,USD,-0.07052280015435179,-2.713988873998084,Health technology,Medical specialties,2026-10-06
TNK,Teekay Tankers Ltd.,100.82,USD,37.22607867156662,47.67833601874908,12.409410190656702,0.18881049388850019,3.217764332473622,360797,501700.3333333333,0.6294496247695371,3496448826.1562157,USD,62.972696744050225,19.33065185574672,Transportation,Marine shipping,2026-10-29
NMAX,"Newsmax, Inc.",10.26,USD,36.8,50.66079295154185,-0.48496605237634055,-1.72413793103448,5.738373712057935,1026241,1252989.4333333333,0.8277530258520123,1325188170.7241378,USD,16.528387839519528,,Consumer services,Broadcasting,2026-11-12
APA,APA Corporation,45.46,USD,36.352729454109166,18.570683359415746,8.186577820085667,1.4958696137530738,3.092184652127263,5009621,5539926.966666667,0.9154054419068537,15926979581.774057,USD,8.953168044077135,-12.439097146266283,Energy minerals,Integrated oil,2026-11-04
ALVO,Alvotech,5.34,USD,36.224489795918366,49.57983193277311,36.224489795918366,4.705882352941181,4.216158373461776,1702953,1044255.3666666667,1.7973164259202346,2084903944.047059,USD,-38.9444640063727,-12.166128663657659,Health technology,Biotechnology,2026-11-11
VIOT,"Viomi Technology Co., Ltd",1.22,USD,35.55555555555555,-8.270676691729332,69.44444444444444,-3.174603174603177,20.20843091334895,285170,2608975.6333333333,0.038470676675419084,83095182,USD,,-36.89853419027676,Consumer durables,Electronics/Appliances,2027-03-29
MGRX,"Mangoceuticals, Inc.",0.445,USD,33.995784402288464,27.507163323782247,-12.176830471679501,-1.6357206012378465,6.683595505618001,273169,4226938.766666667,0.7017848990710057,9597502.088859417,USD,-59.09975075694936,-38.91304769102572,Health technology,Pharmaceuticals: major,
SM,SM Energy Company,36.97,USD,33.562138728323696,30.17605633802817,2.6659261316301053,-3.1184486373165563,3.422620657676121,6830874,4062041.566666667,1.7550509968493286,8793464745.847485,USD,215.25851197982345,75.39189250000238,Energy minerals,Integrated oil,2026-10-29
GDYN,"Grid Dynamics Holdings, Inc.",8.08,USD,33.553719008264466,35.57046979865772,7.304116865869852,0.7481296758104801,3.019801980197951,1110524,1250615.1,1.1421541312174575,655505264.3491272,USD,6.992432860181018,8.569292469433003,Technology services,Information technology services,2026-10-29
CRGY,Crescent Energy Company,14.11,USD,33.491012298959305,11.718131433095792,9.379844961240304,-2.013888888888895,3.2870304748405195,6334483,5742152.2,0.9737235360193746,4661995893.444445,USD,55.34302987918479,24.25071749476259,Energy minerals,Integrated oil,2026-11-09
DXC,DXC Technology Company,11.44,USD,33.33333333333333,-4.267782426778241,7.924528301886792,-1.2089810017271208,3.6401098901092728,1873390,2382383.0666666655,0.8866671973887678,1827868162.0310884,USD,-5.064893953782843,-2.4230107863060812,Technology services,Data processing services,2026-11-04
SB,"Safe Bulkers, Inc",9.01,USD,30.579710144927528,41.66666666666666,11.509900990099005,2.971428571428569,3.502536863802155,2135105,1106963.5,1.2074160768338051,917519594.0468572,USD,33.036732832081604,10.807256007471453,Transportation,Marine shipping,2026-11-11
XP,XP Inc.,20.19,USD,30.510665804783454,8.315450643776828,28.598726114649697,2.176113360323885,3.716479162244416,6956883,6265418.133333334,0.7985270446329259,10438543681.689777,USD,20.657860338874652,16.843331464224402,Finance,Investment banks/Brokers,2026-11-24
FWDI,"Forward Industries, Inc.",6.2,USD,30.25210084033614,24.497991967871478,46.22641509433962,3.161397670549092,8.547580645161283,1771033,1868070.1666666667,0.8831503195064623,457850708.81863564,USD,332.09255045256697,171.5850214312161,Finance,Financial conglomerates,2026-12-17
FF,FutureFuel Corp.,5.48,USD,29.550827423167846,63.095238095238116,-3.521126760563368,1.2939001848428888,3.752476538060428,308198,545750.6333333333,0.8964164052828995,240370963.00924218,USD,120.68791523000588,-7.627517183166526,Process industries,Chemicals: specialty,
CNH,CNH Industrial N.V.,13.55,USD,29.541108986615676,34.15841584158417,31.80933852140079,0.22189349112426876,4.780864522931209,13940075,21789645.233333334,0.5740937322323784,16771187219.822485,USD,1.952047528113728,0.5973781735715471,Producer manufacturing,Trucks/Construction/Farm machinery,2026-11-10
PURR,Hyperliquid Strategies Inc,12.83,USD,28.94472361809046,117.82682512733447,84.07460545193688,12.150349650349655,9.026166351185834,27317244,22404566.8,1.234160379509172,3052504263.4833922,USD,,,Finance,Financial conglomerates,2026-12-02
RSKD,Riskified Ltd.,6.31,USD,27.99188640973631,49.526066350710906,-1.560062402496108,0.6379585326953754,4.488227303599689,563636,1904237.7,0.32351547250532325,833158066.1355662,USD,21.75055514415132,9.625549021055967,Technology services,Packaged software,2026-11-18
SWKS,"Skyworks Solutions, Inc.",91.32,USD,27.881249124772435,68.73614190687361,36.76800958514303,6.69470732562214,5.962854327013285,7173015,6369005.066666666,0.8671450908774133,13741173527.858393,USD,-3.1295336787564763,0.06231927410509522,Electronic technology,Semiconductors,2026-10-29
CHPT,"ChargePoint Holdings, Inc.",9.92,USD,27.17948717948718,85.42056074766356,73.42657342657343,11.335578002244667,7.47847062211961,1598286,2728641.1666666665,0.2176414904379954,266355215.3714927,USD,17.735064408154987,8.839391447988715,Producer manufacturing,Electrical products,2026-12-09
MEDS,"DataMeds AI, Inc.",4.64,USD,27.12328767123287,-24.244897959183678,219.99999999999997,-23.558484349258656,23.40717364532019,6775919,9187872.966666667,0.26589091671984644,14727318.721581547,USD,-77.15452648711022,-78.16200067944888,Distribution services,Medical distributors,
DHT,"DHT Holdings, Inc.",22.82,USD,27.060133630289528,27.486033519553086,20.485744456177397,-0.9548611111111062,3.0064166771002814,5426008,3655861.2333333334,1.317415276798836,3679396091.8932295,USD,122.6017975771786,39.41599357538878,Transportation,Marine shipping,2026-11-04
IRD,"Opus Genetics, Inc.",5.28,USD,26.61870503597123,15.78947368421054,44.65753424657535,-2.4029574861367817,10.256764069264056,1525430,3421894.533333333,0.1767042736409833,439273936.2365988,USD,-73.8029146426093,-36.087153881071266,Health technology,Pharmaceuticals: major,2026-11-17
TK,Teekay Corporation Ltd.,14.67,USD,25.70694087403599,24.851063829787233,13.632842757552282,1.945795691452393,3.047521667153507,569719,557364.9333333333,1.018810618953752,1286432400.6525364,USD,63.28284155170706,15.980062830094768,Transportation,Marine shipping,2026-10-29
STLN,"Starling Oncology, Inc.",6.63,USD,24.8587570621469,85.71428571428572,6.59163987138264,1.5313935681470083,5.473066149536663,3116582,1476363.9,3.0767184967962593,662886867.6294026,USD,34.623795929951086,38.37823062567157,Health services,Medical/Nursing services,2026-11-11
TARS,"Tarsus Pharmaceuticals, Inc.",79.03,USD,24.692331965919845,18.39700374531835,11.73476601159338,1.7903142709943334,4.8051011370003955,426954,792909.9333333333,0.45016505018563135,3468073115.4116435,USD,69.40580557179038,105.1735748051746,Health technology,Pharmaceuticals: major,2026-11-10
CMRC,"Commerce.com, Inc. - Series 1",3.41,USD,24.000000000000004,26.296296296296294,62.38095238095238,-0.5830903790087468,6.201927105153068,414822,1500306.7333333334,0.2697408557302391,282549173.0991253,USD,0.0923809411012282,2.772403945002237,Technology services,Packaged software,2026-11-05
QRVO,"Qorvo, Inc.",119.51,USD,23.973029045643152,52.611416166517685,25.800000000000004,4.860928314468725,4.297488554454529,1532990,1169254.4333333333,0.9713856929478586,10543367582.124683,USD,-4.15045348067486,-0.1792347356041147,Electronic technology,Semiconductors,2026-11-04
GFL,"GFL Environmental Inc. Subordinate voting shares, no par value",43.23,USD,23.232611174458377,1.0991580916744594,3.0021443888491732,5.259313367421467,3.0840355573179155,5118993,2201706.1666666665,1.8062933194296664,18848998355.17418,USD,11.444478470367864,-7.64548345195576,Industrial services,Environmental services,2026-11-04
SMMT,Summit Therapeutics Inc.,17.72,USD,23.226703755215564,12.650985378258094,40.63492063492063,2.4277456647398736,4.941107707191315,6131118,5976268.633333334,0.9395214512171878,14136122887.41734,USD,,,Health technology,Biotechnology,2026-11-11
CMPS,COMPASS Pathways Plc - American Depository Shares,15,USD,22.950819672131153,162.69702276707528,10.701107011070105,8.695652173913038,5.709190476190358,4957425,2601476.1666666665,1.7942187605410815,1910980170,USD,,,Health technology,Biotechnology,2026-10-29
TALO,"Talos Energy, Inc.",17.15,USD,22.851002865329495,15.643964935940652,2.3880597014925287,-1.549942594718732,3.4214910453977705,1236200,1819628.5333333334,0.6250355191273408,2863457812.0752006,USD,56.52934514657858,2.440780209196424,Energy minerals,Oil & gas production,2026-11-04
AGRO,Adecoagro S.A.,11.83,USD,22.59067357512953,-17.675713291579676,26.388888888888896,1.8072289156626582,3.9106388117377064,491668,899495.2666666667,0.588739554341731,1707163246.0060244,USD,48.53396115936371,7.202977429487841,Process industries,Agricultural commodities/Milling,2026-11-12
TRLV,Trulieve Cannabis Corp. Subordinate Voting Shares,11.65,USD,22.373949579831944,89.12337662337661,24.06815761448349,0.8658008658008627,6.290680564071134,1569481,1380911.2,0.8563643290229231,2243385854.9437227,USD,-10.306336605887545,-3.8971338893977245,Process industries,Agricultural commodities/Milling,2026-11-11
CLGN,CollPlant Biotechnologies Ltd.,4.16,USD,22.352941176470598,-29.010238907849832,34.193548387096776,19.540229885057474,22.207074175824165,182634,725734.9600000001,1.1737851689196872,7865815.264367817,USD,-96.44768856447642,-84.26375404530057,Health technology,Medical specialties,
SRPT,"Sarepta Therapeutics, Inc.",20.67,USD,21.231671554252205,23.920863309352534,13.758943313153548,4.605263157894737,6.761973875181493,2545557,3011839.1333333333,0.7907003789778864,2183310565.953947,USD,-34.33858459705674,-20.43847125020804,Health technology,Pharmaceuticals: major,2026-11-04
TEVA,Teva Pharmaceutical Industries Limited,39.19,USD,21.031500926497824,32.21997300944668,7.4581848094324075,1.7129509473137725,3.058856486713126,5520915,5040067.666666667,1.0863105837518805,45667955827.56407,USD,-7.379367449580138,3.237590281650992,Health technology,Pharmaceuticals: generic,2026-11-11
ALT,"Altimmune, Inc.",3.24,USD,20.895522388059703,-5.539358600583088,8.361204013377925,0,4.153218694885457,3453861,3928676.533333333,0.9877052344764752,630237350,USD,-100,55.00000000000001,Health technology,Biotechnology,2026-11-10
