Symbol,Description,Price,Price - Currency,"Performance %, 6 months","Performance %, 1 month","Price change %, 1 day",Average daily range %,"Volume, 1 day","Average volume, 30 days","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,"Revenue growth %, Quarterly YoY","Revenue growth %, TTM YoY",Sector,Upcoming earnings date
LILAK,Liberty Latin America Ltd.,8.49,USD,49.548891581399154,-0.8177570093457976,-0.701754385964918,3.179370688204619,1702071,1379314.3333333337,1.187810474390458,1662292407.4771926,USD,1.4631453022913272,1.0817062385196223,Communications,2026-11-11
ASAN,"Asana, Inc.",9.02,USD,49.33774834437085,-0.8791208791208799,-1.5283842794759888,6.072695597085831,5069045,7168109.8,0.485654046697258,2065310449.7074232,USD,9.898139497095503,9.479931096389699,Technology services,2026-12-08
PDFS,"PDF Solutions, Inc.",49.55,USD,46.16519174041297,11.851015801354402,3.4878863826232136,4.217961654894096,403523,617966.2666666667,0.6382286502937267,2092358540.298663,USD,18.947185276832663,23.04948979591837,Technology services,2026-11-05
AUR,"Aurora Innovation, Inc.",6.04,USD,45.80567290283645,4.679376083188917,-0.33003300330032304,5.577696310312303,31866034,33429614.966666665,0.848700899611873,12105042439.016502,USD,100,400,Technology services,2026-11-04
CERS,Cerus Corporation,2.62,USD,44.751381215469614,-2.6022304832713696,0.3831417624521162,3.421483097055616,2671840,1746866.8,1.2974810218682835,527995182.789272,USD,9.526170273619982,15.085450106487974,Health technology,2026-10-29
FDMT,"4D Molecular Therapeutics, Inc.",14.47,USD,44.7,-6.645161290322577,-1.631543167912986,6.379504393326156,1017950,1112824.7,0.9770905172930959,799383710.732155,USD,25106.666666666668,278712.1212121212,Health technology,2026-11-11
BBY,"Best Buy Co., Inc.",90.51,USD,44.67710997442456,6.244864420706664,-0.5384615384615328,3.2135202108685603,2421441,4023402.2333333334,0.637657910092231,18982454752.61308,USD,3.613053613053613,1.4495889225443532,Retail trade,2026-11-24
SONO,"Sonos, Inc.",18.175,USD,43.67588932806324,19.57236842105264,1.8778026905829643,3.312949498919214,1874342,1734810.8333333333,0.8280088399658626,2149993029.244675,USD,8.845471104871738,5.641722848087941,Consumer durables,2026-11-18
POET,POET Technologies Inc.,7.77,USD,43.357933579335786,-2.6315789473684315,0.25806451612902676,4.905773120058925,4068707,8416754.233333299,0.5058404725091649,1344661360.803871,USD,112.28707970065568,266.0571946344769,Producer manufacturing,2026-11-12
HIMS,"Hims & Hers Health, Inc.",29.42,USD,42.95432458697767,-5.219072164948446,0.47814207650273416,5.085170437991686,8109099,10729801.633333333,0.7656495165188637,6864080801.730191,USD,38.246765522646385,28.038904654394404,Health services,2026-11-09
NVT,nVent Electric plc,164.41,USD,40.52136752136752,7.29622136657313,0.9393418467583504,3.0469036468063115,1378573,2360374.3333333335,0.6579942038481721,26611064823.6522,USD,52.76710621949954,46.19246355773302,Electronic technology,2026-10-23
AMBA,"Ambarella, Inc.",72.68,USD,40.17357762777243,2.5250387924954243,4.036644718007453,5.82643093010459,1782902,1687104.8666666667,1.116490208099414,3208165882.496422,USD,13.206855754834521,20.040166527319272,Electronic technology,2026-12-01
GGB,Gerdau S.A.,4.85,USD,40.17341040462427,9.72850678733031,1.2526096033402843,3.0779086892489036,8656286,11207581.799999986,0.7250772237013476,8801630578.791801,USD,14.368833697708899,8.979740280136111,Non-energy minerals,2026-10-26
AIP,"Arteris, Inc.",23.89,USD,39.62594973699591,2.8854435831180094,-1.24018189334436,4.615350116605913,578632,702973.5,0.7837551416695202,1174243776.6482017,USD,46.24893952248214,33.80827376810677,Electronic technology,2026-11-10
INFQ,"Infleqtion, Inc.",14.51,USD,39.51923076923076,5.144927536231878,1.468531468531462,5.9850349512650665,6612211,8832827.733333332,0.7037141993233683,3269930700.11958,USD,156.54728065188556,,Electronic technology,2026-12-02
NHP,"National Healthcare Properties, Inc.",16.03,USD,38.667820069204154,-3.7237237237237086,-1.1713933415536235,3.021121112200331,414554,636656.0666666667,0.4523448817378605,306995428.93403214,USD,2.5767878077373974,-0.5119044522102075,Finance,2026-12-04
NVTS,Navitas Semiconductor Corporation,12.2,USD,38.165345413363525,-3.1746031746031775,3.040540540540536,4.719145199063237,9785918,11945183.633333333,0.8565032863184419,3185340440.3378377,USD,-27.33609385783299,-46.40368506755468,Electronic technology,2026-11-09
W,Wayfair Inc.,98.15,USD,37.0427254956716,-4.690231112837442,0.4914508037268393,4.400691361618511,1881281,2317913.1,0.725973228979625,13443424623.42787,USD,7.516040329972502,7.461692205196535,Retail trade,2026-10-29
DIOD,Diodes Incorporated,95.84,USD,36.91428571428572,2.843652752441255,1.161072408697497,4.151539768662152,350802,625288.4666666667,0.5927128165643701,4413595250.703822,USD,21.65876596070036,17.802237079718843,Electronic technology,2026-11-05
BTDR,Bitdeer Technologies Group,11.51,USD,36.86087990487514,4.162895927601801,-5.267489711934161,6.7831078565222995,10278863,12343134.033333333,1.0591015494710723,3128213555.8748965,USD,47.05042999837299,127.67794324996053,Technology services,2026-11-16
TSEM,Tower Semiconductor Ltd.,230.47,USD,36.131128174837556,7.490322279744416,6.070508100147275,4.3357052978695245,2005714,1713914.2666666666,0.8080460634205979,26002764591.95347,USD,23.656873469483926,14.896426857628281,Electronic technology,2026-11-16
TER,"Teradyne, Inc.",398.38,USD,35.78050443081119,8.796460660349013,2.754707247872068,3.6974873236609564,1586497,2501143.6666666665,0.5571248804189671,62283027562.67815,USD,103.98956867163265,57.91251652889784,Electronic technology,2026-10-27
VOYG,"Voyager Technologies, Inc.",31.35,USD,34.95479982780887,-9.077726218097435,0.8038585209003215,7.057393483709222,2484447,1997924.7333333334,0.7288774894653026,1913261008.823151,USD,15.48364496212287,10.627841414167069,Technology services,2026-11-09
SPCE,"Virgin Galactic Holdings, Inc.",3.19,USD,34.599156118143455,7.77027027027027,-0.3125000000000072,5.465517241379102,4369804,6231418.233333323,0.6179858465559718,483590932.9625,USD,-66.99507389162561,-38.869257950530034,Electronic technology,2026-11-11
EGHT,8x8 Inc,2.3,USD,34.50292397660818,19.170984455958543,0.8771929824561412,5.155279503105589,2029750,1453340.9,1.106517860389419,332201647.98245615,USD,4.857163337211419,3.6583022871176305,Technology services,2026-11-04
ENTG,"Entegris, Inc.",151.89,USD,34.119205298013235,8.578168561012225,2.1933660768350878,3.238711285422651,1237990,2072875.5,0.5487944975415537,23208793226.320393,USD,11.458859162039374,3.194688642813463,Producer manufacturing,2026-10-29
